booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
102288,119,Customer_119,Individual,2023-02-22,Delhi,None,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-06-04,2024-06-06,2024-06-09,Suite,1,3,Direct Website,8413.94,0.0,NONE,25241.82,Net Banking,Completed,3.0,2024-06-10
102289,476,Customer_476,Individual,2023-05-30,Goa,Gold,42,Coral Suites,Chennai,2,Budget,150,2024-11-15,2024-12-10,2024-12-14,Standard,1,4,Corporate Portal,2198.37,0.0,NONE,8793.48,UPI,Completed,,
102290,740,Customer_740,Corporate,2023-01-29,Goa,Platinum,5,Hilltop Inn,Chennai,5,Budget,60,2023-11-05,2024-01-04,2024-01-06,Deluxe,2,2,Corporate Portal,2773.15,637.95,APPDEAL,10454.65,Credit Card,Cancelled,,
102291,306,Customer_306,Corporate,2022-02-02,Udaipur,Silver,27,Saffron Residency,Pune,3,Mid-Range,80,2024-08-16,2024-09-10,2024-09-13,Standard,1,3,Corporate Portal,3586.12,0.0,,10758.36,Debit Card,Completed,9.0,2024-10-01
102292,149,Customer_149,Group,2022-02-08,Pune,None,42,Coral Suites,Chennai,2,Budget,150,2024-02-01,2024-02-03,2024-02-04,Standard,4,1,Corporate Portal,2221.3,486.78,APPDEAL,8398.42,Credit Card,Cancelled,,
102293,606,Customer_606,Individual,2022-04-05,Udaipur,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-02-16,2024-03-12,2024-03-14,Standard,1,2,Travel Agent,3923.73,0.0,NONE,7847.46,Credit Card,Completed,,
102294,395,Customer_395,Individual,2022-02-16,Mumbai,Gold,23,Sapphire Retreat,Goa,2,Luxury,60,2024-04-01,2024-05-11,2024-05-13,Deluxe,1,2,Travel Agent,26013.49,9479.05,FEST15,42547.93,Debit Card,Completed,4.0,2024-06-02
102295,442,Customer_442,Corporate,2022-06-22,Chennai,Silver,52,Crimson Manor,Pune,4,Budget,40,2024-12-06,2024-12-31,2025-01-05,Deluxe,1,5,Travel Agent,3008.18,0.0,,15040.9,Net Banking,Completed,7.0,2025-01-13
102296,137,Customer_137,Individual,2023-03-21,Jaipur,None,14,Pearl Haven,Pune,3,Budget,120,2023-12-27,2024-01-11,2024-01-14,Standard,1,3,Travel Agent,2186.71,1207.72,WELCOME,5352.41,Debit Card,Completed,3.0,2024-01-20
102297,505,Customer_505,Individual,2023-02-26,Manali,Gold,18,Coral Haven,Pune,4,Mid-Range,150,2024-05-22,2024-05-29,2024-05-31,Deluxe,1,2,Travel Agent,5529.55,0.0,NONE,11059.1,UPI,Completed,,
102298,450,Customer_450,Individual,2022-09-05,Udaipur,Silver,5,Hilltop Inn,Chennai,5,Budget,60,2024-03-18,2024-04-27,2024-04-28,Standard,1,1,Corporate Portal,2335.48,0.0,NONE,2335.48,Debit Card,Completed,,
102299,9,Customer_9,Corporate,2023-11-05,Delhi,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-06-03,2024-07-13,2024-07-13,Standard,1,2,Corporate Portal,6212.3,1077.3,WELCOME,11347.3,Credit Card,Cancelled,,
102300,302,Customer_302,Individual,2022-05-11,Chennai,Silver,30,Ivory Retreat,Jaipur,5,Budget,60,2024-05-12,2024-06-21,2024-06-23,Standard,1,2,Travel Agent,1955.94,210.07,APPDEAL,3701.81,Credit Card,Completed,,
102301,511,Customer_511,Corporate,2022-10-03,Goa,Gold,52,Crimson Manor,Pune,4,Budget,40,2024-07-29,2024-09-07,2024-09-12,Standard,3,5,Travel Agent,2338.51,0.0,NONE,35077.65,Credit Card,Completed,10.0,2024-09-25
102302,676,Customer_676,Individual,2022-11-28,Goa,None,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-02-28,2024-04-28,2024-04-29,Suite,1,1,Travel Agent,11837.47,776.1,WELCOME,11061.37,UPI,Completed,5.0,2024-05-06
102303,516,Customer_516,Individual,2022-11-08,Jaipur,Silver,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-03-04,2024-03-19,2024-03-21,Deluxe,1,2,OTA,8578.52,4406.85,FEST15,12750.19,Net Banking,Completed,1.0,2024-04-07
102304,239,Customer_239,Individual,2022-07-18,Jaipur,None,24,Banyan Retreat,Bangalore,2,Budget,40,2023-11-27,2024-02-25,2024-02-27,Standard,1,2,Direct Website,2242.54,0.0,,4485.08,Debit Card,Completed,,
102305,116,Customer_116,Corporate,2022-11-16,Manali,Silver,6,Hilltop Inn,Udaipur,5,Luxury,60,2023-12-30,2024-02-28,2024-03-02,Deluxe,1,3,Direct Website,23591.87,0.0,,70775.61,Credit Card,Completed,,
102306,412,Customer_412,Corporate,2022-08-11,Delhi,None,5,Hilltop Inn,Chennai,5,Budget,60,2024-10-23,2024-11-17,2024-11-22,Deluxe,1,5,Corporate Portal,3678.21,0.0,,18391.05,Net Banking,Completed,4.0,2024-11-25
102307,254,Customer_254,Corporate,2023-10-04,Kochi,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-07-26,2024-09-24,2024-09-29,Standard,1,5,Corporate Portal,7286.35,6276.12,WELCOME,30155.63,Net Banking,Completed,9.0,2024-10-11
102308,428,Customer_428,Group,2023-05-08,Chennai,Gold,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-09-05,2024-09-12,2024-09-14,Standard,0,2,Travel Agent,5049.41,0.0,NONE,0.0,UPI,Completed,5.0,2024-09-28
102309,123,Customer_123,Group,2023-09-11,Mumbai,Gold,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-02-07,2024-03-18,2024-03-22,Deluxe,5,4,Travel Agent,17936.06,47152.94,APPDEAL,311568.26,UPI,Completed,,
102310,770,Customer_770,Corporate,2023-10-05,Manali,Silver,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-08-20,2024-08-22,2024-08-23,Standard,2,1,Corporate Portal,5046.28,933.86,WELCOME,9158.7,Net Banking,Completed,,
102311,405,Customer_405,Individual,2022-11-08,Manali,Gold,26,Mango Courtyard,Mumbai,2,Budget,60,2024-12-05,2024-12-30,2025-01-01,Deluxe,1,2,Direct Website,4607.51,0.0,NONE,9215.02,Net Banking,Completed,,
102312,136,Customer_136,Corporate,2023-09-08,Mumbai,Gold,23,Sapphire Retreat,Goa,2,Luxury,60,2024-09-25,2024-10-20,2024-10-22,Standard,3,2,OTA,22992.63,0.0,,137955.78,Debit Card,Cancelled,,
102313,91,Customer_91,Individual,2023-02-12,Udaipur,Gold,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-01-30,2024-03-10,2024-03-12,Standard,1,2,Direct Website,6062.84,2400.9,APPDEAL,9724.78,Debit Card,Completed,,
102314,752,Customer_752,Individual,2022-01-02,Bangalore,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-07-17,2024-09-15,2024-09-17,Standard,1,2,OTA,6887.5,0.0,,13775.0,Debit Card,Completed,3.0,2024-09-23
102315,40,Customer_40,Corporate,2022-01-14,Pune,Silver,42,Coral Suites,Chennai,2,Budget,150,2024-05-19,2024-05-26,2024-05-30,Deluxe,2,4,OTA,2874.74,0.0,,22997.92,UPI,Completed,6.0,2024-06-07
102316,494,Customer_494,Corporate,2023-12-29,Pune,Platinum,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-07-28,2024-08-12,2024-08-19,Standard,3,7,Corporate Portal,4339.2,16844.72,APPDEAL,74278.48,Debit Card,Completed,9.0,2024-08-21
102317,503,Customer_503,Corporate,2023-09-18,Manali,Gold,10,Lotus Manor,Manali,4,Mid-Range,150,2024-03-27,2024-04-03,2024-04-05,Suite,1,2,Corporate Portal,7174.09,1638.68,APPDEAL,12709.5,Net Banking,Completed,,
102318,158,Customer_158,Individual,2023-01-10,Manali,Silver,42,Coral Suites,Chennai,2,Budget,150,2024-10-10,2024-10-17,2024-10-24,Standard,1,7,OTA,2670.48,0.0,NONE,18693.36,Credit Card,Completed,,
102319,383,Customer_383,Individual,2022-09-19,Manali,Silver,5,Hilltop Inn,Chennai,5,Budget,60,2024-06-12,2024-06-27,2024-06-30,Deluxe,1,3,Corporate Portal,2667.62,747.25,APPDEAL,7255.61,UPI,Completed,,
102320,615,Customer_615,Individual,2023-10-15,Goa,Silver,48,Amber Manor,Chennai,3,Premium,100,2024-12-08,2024-12-23,2024-12-24,Standard,1,1,Corporate Portal,8481.84,0.0,NONE,8481.84,Credit Card,Completed,,
102321,502,Customer_502,Group,2022-11-07,Pune,Silver,42,Coral Suites,Chennai,2,Budget,150,2024-01-17,2024-02-26,2024-02-28,Standard,2,2,Direct Website,2107.57,771.29,FEST15,7658.99,Debit Card,No-Show,,
102322,88,Customer_88,Group,2022-07-24,Bangalore,None,17,Indigo Palace,Udaipur,3,Budget,100,2024-03-04,2024-03-19,2024-03-20,Standard,4,1,Travel Agent,2987.23,0.0,NONE,11948.92,Debit Card,Completed,,
102323,283,Customer_283,Group,2022-09-25,Delhi,Silver,29,Cedar Lodge,Kochi,5,Mid-Range,60,2024-05-27,2024-07-26,2024-07-28,Standard,2,2,Corporate Portal,3792.49,1586.05,FEST15,13583.91,Debit Card,Completed,5.0,2024-08-12
102324,144,Customer_144,Corporate,2023-03-13,Jaipur,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-04-19,2024-04-21,2024-04-22,Standard,1,1,Travel Agent,3841.28,0.0,,3841.28,UPI,Completed,3.0,2024-05-08
102325,741,Customer_741,Individual,2022-11-15,Udaipur,Platinum,48,Amber Manor,Chennai,3,Premium,100,2024-11-17,2024-11-24,2024-11-28,Standard,1,4,Direct Website,8446.08,4047.0,APPDEAL,29737.32,Credit Card,Completed,,
102326,248,Customer_248,Individual,2022-01-06,Jaipur,Gold,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-07-30,2024-08-01,2024-08-03,Standard,1,2,Travel Agent,4218.49,522.89,SAVE10,7914.09,Debit Card,Cancelled,,
102327,600,Customer_600,Group,2023-09-29,Bangalore,None,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-02-23,2024-03-19,2024-03-20,Deluxe,5,1,OTA,5737.59,0.0,NONE,28687.95,Credit Card,Completed,,
102328,569,Customer_569,Corporate,2023-11-28,Udaipur,None,35,Maple Retreat,Bangalore,2,Premium,100,2024-07-25,2024-08-09,2024-08-11,Suite,1,2,Travel Agent,16047.53,0.0,NONE,32095.06,UPI,Completed,7.0,2024-08-31
102329,235,Customer_235,Individual,2023-08-13,Kochi,None,13,Tusker Palace,Goa,5,Mid-Range,80,2024-06-22,2024-06-29,2024-07-02,Standard,1,3,Travel Agent,3912.76,0.0,NONE,11738.28,Credit Card,Cancelled,,
102330,316,Customer_316,Individual,2023-05-10,Manali,Gold,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-08-15,2024-08-30,2024-09-01,Standard,1,2,Direct Website,13918.99,0.0,NONE,27837.98,Credit Card,Completed,4.0,2024-09-03
102331,645,Customer_645,Individual,2023-04-27,Bangalore,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-05-17,2024-06-11,2024-06-15,Standard,1,4,Travel Agent,6033.42,0.0,,24133.68,UPI,Completed,3.0,2024-07-02
102332,397,Customer_397,Individual,2022-12-03,Chennai,Gold,22,Banyan Stay,Manali,2,Budget,30,2024-04-12,2024-04-27,2024-04-29,Standard,1,2,Corporate Portal,1939.65,0.0,NONE,3879.3,Credit Card,Completed,4.0,2024-05-15
102333,675,Customer_675,Individual,2023-09-13,Kochi,None,30,Ivory Retreat,Jaipur,5,Budget,60,2024-03-09,2024-03-11,2024-03-13,Standard,1,2,Direct Website,2169.14,0.0,NONE,4338.28,Debit Card,Completed,,
102334,780,Customer_780,Individual,2023-07-02,Mumbai,None,29,Cedar Lodge,Kochi,5,Mid-Range,60,2023-05-29,2024-04-06,2024-04-08,Deluxe,1,2,Travel Agent,5057.35,0.0,,10114.7,UPI,Completed,,
102335,483,Customer_483,Individual,2023-07-26,Kochi,None,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-04-30,2024-05-07,2024-05-14,Deluxe,1,7,OTA,8131.0,11673.81,SAVE10,45243.19,Debit Card,Completed,,
102336,678,Customer_678,Corporate,2023-10-31,Delhi,Silver,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-02-21,2024-03-17,2024-03-22,Deluxe,2,5,Corporate Portal,8129.79,0.0,,81297.9,Net Banking,Completed,,
102337,560,Customer_560,Individual,2023-08-10,Pune,Silver,45,Cedar Heights,Udaipur,3,Budget,120,2024-02-25,2024-04-25,2024-04-30,Standard,1,5,Corporate Portal,2442.26,0.0,NONE,12211.3,Credit Card,Completed,3.0,2024-05-16
102338,793,Customer_793,Corporate,2023-11-20,Bangalore,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2024-08-05,2024-08-30,2024-08-31,Suite,1,1,Corporate Portal,5656.62,655.13,FEST15,5001.49,Net Banking,Cancelled,,
102339,753,Customer_753,Corporate,2022-03-29,Pune,None,36,Amber Haven,Bangalore,4,Premium,150,2024-08-26,2024-09-10,2024-09-11,Standard,1,1,Travel Agent,7491.03,853.55,APPDEAL,6637.48,Debit Card,Completed,6.0,2024-09-14
102340,654,Customer_654,Individual,2023-06-10,Mumbai,None,8,Royal Orchid,Goa,5,Luxury,120,2024-04-07,2024-04-14,2024-04-18,Deluxe,1,4,Direct Website,33063.31,13061.98,SAVE10,119191.26,Debit Card,Completed,4.0,2024-04-24
102341,464,Customer_464,Corporate,2023-03-19,Jaipur,None,52,Crimson Manor,Pune,4,Budget,40,2024-04-27,2024-05-12,2024-05-15,Deluxe,3,3,Corporate Portal,2809.5,4051.03,APPDEAL,21234.47,Debit Card,Completed,5.0,2024-06-01
102342,707,Customer_707,Individual,2023-05-23,Pune,None,41,Marigold Residency,Pune,4,Mid-Range,60,2024-07-09,2024-07-24,2024-07-27,Standard,1,3,OTA,4139.95,0.0,NONE,12419.85,Net Banking,Completed,,
102343,92,Customer_92,Individual,2022-05-15,Delhi,None,51,Olive Courtyard,Mumbai,5,Premium,60,2024-02-14,2024-02-29,2024-03-02,Suite,1,2,OTA,20490.1,0.0,,40980.2,Debit Card,Completed,,
102344,441,Customer_441,Individual,2023-06-10,Delhi,Silver,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-11-24,2024-12-09,2024-12-12,Deluxe,1,3,OTA,20310.53,0.0,,60931.59,Credit Card,Completed,,
102345,386,Customer_386,Individual,2022-03-19,Bangalore,Platinum,25,Tusker Stay,Pune,2,Mid-Range,60,2023-11-10,2024-02-08,2024-02-10,Deluxe,1,2,Travel Agent,6121.2,2142.13,SAVE10,10100.27,Debit Card,Completed,4.0,2024-02-25
102346,298,Customer_298,Individual,2023-07-20,Chennai,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-06-19,2024-07-29,2024-08-01,Deluxe,1,3,OTA,3347.37,1861.91,APPDEAL,8180.2,UPI,Cancelled,,
102347,319,Customer_319,Corporate,2022-12-20,Delhi,None,41,Marigold Residency,Pune,4,Mid-Range,60,2024-03-21,2024-04-05,2024-04-06,Standard,2,1,Corporate Portal,4449.71,0.0,NONE,8899.42,Credit Card,Completed,7.0,2024-04-23
102348,185,Customer_185,Individual,2022-12-26,Manali,None,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-07-14,2024-09-12,2024-09-15,Deluxe,1,3,OTA,6470.13,0.0,NONE,19410.39,Credit Card,Cancelled,,
102349,423,Customer_423,Corporate,2022-12-15,Pune,None,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-11-20,2024-12-30,2025-01-01,Deluxe,1,2,Corporate Portal,6247.33,0.0,,12494.66,Net Banking,Cancelled,,
102350,787,Customer_787,Group,2022-04-09,Mumbai,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-01-23,2024-02-17,2024-02-20,Standard,3,3,OTA,4308.2,9690.82,WELCOME,29082.98,Credit Card,Completed,,
102351,53,Customer_53,Corporate,2023-02-13,Bangalore,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-04-25,2024-05-20,2024-05-19,Standard,0,2,Corporate Portal,4637.8,0.0,,0.0,Net Banking,No-Show,,
102352,85,Customer_85,Individual,2022-07-25,Udaipur,None,46,Coral Manor,Kochi,4,Budget,80,2024-10-30,2024-11-14,2024-11-17,Deluxe,1,3,Direct Website,3308.32,756.97,SAVE10,9167.99,UPI,Completed,5.0,2024-12-04
102353,702,Customer_702,Corporate,2022-03-02,Goa,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-02-03,2024-02-28,2024-03-01,Standard,1,2,Corporate Portal,12053.71,3087.67,WELCOME,21019.75,UPI,Cancelled,,
102354,242,Customer_242,Group,2023-11-19,Mumbai,Platinum,39,Saffron Manor,Mumbai,4,Budget,120,2024-10-30,2024-11-06,2024-11-09,Suite,2,3,OTA,7196.77,0.0,,43180.62,UPI,Completed,,
102355,797,Customer_797,Corporate,2022-04-27,Udaipur,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-05-12,2024-05-14,2024-05-15,Standard,1,1,Corporate Portal,5902.82,991.13,SAVE10,4911.69,UPI,Completed,10.0,2024-05-18
102356,543,Customer_543,Individual,2022-07-29,Pune,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-08-04,2024-08-29,2024-08-31,Standard,1,2,Travel Agent,7946.81,0.0,,15893.62,Debit Card,Completed,,
102357,628,Customer_628,Corporate,2022-05-24,Chennai,Silver,11,Coral Palace,Mumbai,3,Premium,100,2024-02-11,2024-02-26,2024-02-28,Standard,2,2,Corporate Portal,9257.78,0.0,,37031.12,Debit Card,Completed,,
102358,93,Customer_93,Individual,2022-01-27,Delhi,Silver,53,Saffron Heights,Chennai,3,Luxury,150,2024-05-27,2024-06-03,2024-06-07,Standard,1,4,OTA,11807.37,0.0,,47229.48,Credit Card,Completed,,
102359,380,Customer_380,Individual,2023-09-07,Udaipur,Silver,22,Banyan Stay,Manali,2,Budget,30,2024-09-04,2024-09-29,2024-09-30,Suite,1,1,OTA,4343.68,0.0,NONE,4343.68,Debit Card,Completed,,
102360,325,Customer_325,Corporate,2023-06-30,Manali,Silver,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-10-14,2024-10-21,2024-10-25,Suite,1,4,OTA,10859.1,0.0,,43436.4,Net Banking,Completed,,
102361,600,Customer_600,Group,2023-09-29,Bangalore,None,22,Banyan Stay,Manali,2,Budget,30,2024-10-14,2024-10-21,2024-10-22,Suite,3,1,OTA,3868.68,3076.29,WELCOME,8529.75,Debit Card,Cancelled,,
102362,793,Customer_793,Corporate,2023-11-20,Bangalore,Silver,34,Velvet Palace,Pune,2,Premium,150,2024-08-02,2024-08-17,2024-08-18,Deluxe,2,1,Travel Agent,10982.44,3528.49,FEST15,18436.39,Debit Card,Completed,,
102363,574,Customer_574,Individual,2022-04-19,Delhi,None,29,Cedar Lodge,Kochi,5,Mid-Range,60,2024-04-13,2024-07-12,2024-07-13,Standard,1,1,Direct Website,3791.99,0.0,NONE,3791.99,Debit Card,Completed,4.0,2024-07-24
102364,496,Customer_496,Group,2022-07-14,Jaipur,Silver,54,Olive Heights,Delhi,5,Budget,100,2024-01-02,2024-01-17,2024-01-19,Standard,5,2,Travel Agent,2616.1,0.0,,26161.0,Credit Card,Completed,4.0,2024-02-02
102365,129,Customer_129,Corporate,2022-01-29,Pune,Silver,53,Saffron Heights,Chennai,3,Luxury,150,2024-09-01,2024-10-31,2024-11-03,Deluxe,2,3,OTA,23302.09,0.0,NONE,139812.54,Credit Card,Cancelled,,
102366,311,Customer_311,Individual,2022-11-11,Udaipur,None,45,Cedar Heights,Udaipur,3,Budget,120,2024-09-04,2024-10-14,2024-10-16,Suite,1,2,Corporate Portal,5869.28,2220.16,APPDEAL,9518.4,Credit Card,Completed,4.0,2024-10-26
102367,250,Customer_250,Individual,2023-07-06,Jaipur,Silver,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-03-04,2024-03-29,2024-04-03,Suite,1,5,OTA,13192.2,0.0,,65961.0,UPI,Completed,,
102368,505,Customer_505,Individual,2023-02-26,Manali,Gold,41,Marigold Residency,Pune,4,Mid-Range,60,2024-07-17,2024-07-24,2024-07-26,Standard,1,2,Corporate Portal,4110.96,0.0,,8221.92,Credit Card,Completed,5.0,2024-08-10
102369,737,Customer_737,Group,2022-04-13,Udaipur,Gold,7,Royal Orchid,Chennai,4,Budget,80,2024-04-01,2024-04-08,2024-04-11,Deluxe,2,3,OTA,3187.68,0.0,,19126.08,Debit Card,Completed,4.0,2024-04-16
102370,346,Customer_346,Group,2023-07-30,Pune,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-12-02,2024-12-09,2024-12-11,Deluxe,2,2,Direct Website,5511.16,0.0,,22044.64,Net Banking,Completed,5.0,2024-12-29
102371,776,Customer_776,Corporate,2022-11-12,Mumbai,Silver,40,Mango Lodge,Bangalore,3,Mid-Range,40,2023-12-12,2024-01-06,2024-01-09,Deluxe,1,3,Travel Agent,6037.38,0.0,,18112.14,Credit Card,Completed,,
102372,379,Customer_379,Individual,2023-07-10,Bangalore,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-04-07,2024-04-09,2024-04-12,Standard,0,3,OTA,6805.17,0.0,NONE,0.0,Debit Card,Completed,1.0,2024-04-20
102373,86,Customer_86,Individual,2022-10-14,Chennai,Gold,10,Lotus Manor,Manali,4,Mid-Range,150,2024-01-31,2024-02-15,2024-02-17,Deluxe,1,2,OTA,5764.19,0.0,,11528.38,UPI,Completed,,
102374,760,Customer_760,Individual,2023-10-25,Bangalore,Platinum,37,Olive Lodge,Udaipur,3,Budget,40,2024-07-20,2024-07-27,2024-07-29,Standard,1,2,Corporate Portal,2481.43,0.0,NONE,4962.86,UPI,Cancelled,3.0,2024-08-17
102375,25,Customer_25,Corporate,2023-10-05,Goa,None,23,Sapphire Retreat,Goa,2,Luxury,60,2024-07-10,2024-07-17,2024-07-22,Standard,1,5,OTA,12387.02,0.0,NONE,61935.1,Credit Card,Completed,8.0,2024-08-09
102376,665,Customer_665,Corporate,2022-07-18,Delhi,Gold,18,Coral Haven,Pune,4,Mid-Range,150,2024-09-27,2024-11-06,2024-11-08,Deluxe,1,2,Corporate Portal,5844.11,0.0,,11688.22,Net Banking,Completed,7.0,2024-11-21
102377,719,Customer_719,Group,2023-06-18,Manali,Silver,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-01-25,2024-03-05,2024-03-06,Standard,3,1,OTA,4125.76,0.0,NONE,12377.28,Debit Card,Cancelled,,
102378,507,Customer_507,Individual,2022-03-12,Bangalore,Platinum,11,Coral Palace,Mumbai,3,Premium,100,2024-07-03,2024-07-05,2024-07-07,Deluxe,1,2,OTA,15524.67,6360.42,APPDEAL,24688.92,Net Banking,Cancelled,,
102379,308,Customer_308,Group,2023-11-25,Bangalore,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-03-18,2024-04-12,2024-04-14,Deluxe,2,2,Direct Website,19635.75,10918.85,FEST15,67624.15,Debit Card,Completed,,
102380,516,Customer_516,Individual,2022-11-08,Jaipur,Silver,29,Cedar Lodge,Kochi,5,Mid-Range,60,2024-11-19,2024-12-29,2025-01-01,Standard,1,3,OTA,3554.94,0.0,NONE,10664.82,Debit Card,Cancelled,,
102381,400,Customer_400,Individual,2022-07-31,Udaipur,None,11,Coral Palace,Mumbai,3,Premium,100,2024-08-28,2024-09-04,2024-09-06,Deluxe,1,2,OTA,13770.72,0.0,NONE,27541.44,Debit Card,Completed,5.0,2024-09-11
102382,755,Customer_755,Individual,2023-05-18,Delhi,Silver,13,Tusker Palace,Goa,5,Mid-Range,80,2023-11-08,2024-02-06,2024-02-07,Suite,0,1,OTA,14226.86,0.0,NONE,0.0,Debit Card,Cancelled,,
102383,749,Customer_749,Individual,2023-04-19,Mumbai,Silver,23,Sapphire Retreat,Goa,2,Luxury,60,2024-06-04,2024-09-02,2024-09-04,Standard,1,2,OTA,22985.25,0.0,,45970.5,Credit Card,Cancelled,,
102384,786,Customer_786,Group,2022-05-28,Jaipur,Gold,52,Crimson Manor,Pune,4,Budget,40,2024-01-04,2024-01-06,2024-01-08,Standard,2,2,Direct Website,2271.21,0.0,,9084.84,Net Banking,Completed,,
102385,283,Customer_283,Group,2022-09-25,Delhi,Silver,26,Mango Courtyard,Mumbai,2,Budget,60,2023-12-12,2024-03-11,2024-03-14,Standard,2,3,OTA,3001.58,0.0,,18009.48,Net Banking,Completed,3.0,2024-03-27
102386,324,Customer_324,Individual,2022-01-10,Jaipur,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-06-16,2024-07-26,2024-07-29,Deluxe,1,3,Travel Agent,18435.17,0.0,,55305.51,Credit Card,Completed,,
102387,422,Customer_422,Corporate,2022-02-17,Udaipur,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-08-08,2024-08-10,2024-08-13,Deluxe,3,3,Direct Website,7761.04,0.0,NONE,69849.36,Net Banking,Completed,4.0,2024-08-28
102388,705,Customer_705,Individual,2023-06-22,Bangalore,Gold,35,Maple Retreat,Bangalore,2,Premium,100,2024-11-10,2024-12-05,2024-12-08,Deluxe,1,3,Direct Website,11219.84,0.0,NONE,33659.52,Net Banking,Completed,3.0,2024-12-16
102389,373,Customer_373,Individual,2022-05-25,Jaipur,None,34,Velvet Palace,Pune,2,Premium,150,2023-12-15,2024-01-09,2024-01-13,Standard,1,4,Direct Website,8115.61,0.0,,32462.44,UPI,Completed,3.0,2024-01-18
102390,575,Customer_575,Individual,2023-05-13,Udaipur,Silver,29,Cedar Lodge,Kochi,5,Mid-Range,60,2024-01-18,2024-02-12,2024-02-14,Standard,1,2,OTA,3478.9,0.0,NONE,6957.8,Net Banking,Completed,,
102391,645,Customer_645,Individual,2023-04-27,Bangalore,Silver,22,Banyan Stay,Manali,2,Budget,30,2024-03-19,2024-03-21,2024-03-25,Standard,1,4,Direct Website,2023.76,900.34,SAVE10,7194.7,Debit Card,Completed,5.0,2024-03-29
102392,368,Customer_368,Group,2023-08-03,Goa,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2023-12-25,2024-01-09,2024-01-10,Standard,2,1,OTA,4485.71,2475.88,WELCOME,6495.54,Net Banking,Completed,,
102393,268,Customer_268,Group,2023-04-09,Delhi,Gold,48,Amber Manor,Chennai,3,Premium,100,2024-08-21,2024-10-20,2024-10-25,Suite,5,5,Travel Agent,16122.28,0.0,NONE,403057.0,UPI,Completed,2.0,2024-11-10
102394,780,Customer_780,Individual,2023-07-02,Mumbai,None,8,Royal Orchid,Goa,5,Luxury,120,2024-06-11,2024-06-18,2024-06-18,Standard,1,1,Corporate Portal,11680.38,811.99,SAVE10,10868.39,Credit Card,Cancelled,,
102395,250,Customer_250,Individual,2023-07-06,Jaipur,Silver,50,Jade Palace,Chennai,5,Premium,60,2024-03-06,2024-03-31,2024-03-30,Deluxe,1,2,Direct Website,10235.76,0.0,,20471.52,Net Banking,Completed,4.0,2024-04-16
102396,45,Customer_45,Individual,2022-12-11,Delhi,Silver,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-10-16,2024-10-31,2024-11-03,Standard,1,3,OTA,6509.0,3260.38,WELCOME,16266.62,UPI,Completed,,
